Gene stable ID	Transcript stable ID	Gene type
ENSG00000274280	ENST00000620069	miRNA
ENSG00000210194	ENST00000387459	Mt_tRNA
ENSG00000206862	ENST00000384135	misc_RNA
ENSG00000198727	ENST00000361789	protein_coding
ENSG00000201910	ENST00000365040	snRNA
ENSG00000252103	ENST00000516294	snRNA
ENSG00000210195	ENST00000387460	Mt_tRNA
ENSG00000251841	ENST00000516032	snRNA
ENSG00000210196	ENST00000387461	Mt_tRNA
ENSG00000284246	ENST00000613413	miRNA
ENSG00000202395	ENST00000365525	misc_RNA
ENSG00000223162	ENST00000411230	rRNA_pseudogene
ENSG00000200998	ENST00000364128	misc_RNA
ENSG00000223245	ENST00000411313	snRNA
ENSG00000199200	ENST00000362330	misc_RNA
ENSG00000275174	ENST00000612037	snRNA
ENSG00000238783	ENST00000459414	misc_RNA
ENSG00000207706	ENST00000384973	miRNA
ENSG00000263479	ENST00000579670	misc_RNA
ENSG00000252441	ENST00000516632	snoRNA
ENSG00000283438	ENST00000635920	misc_RNA
ENSG00000200427	ENST00000363557	misc_RNA
ENSG00000212538	ENST00000391236	snoRNA
ENSG00000239640	ENST00000498506	misc_RNA
ENSG00000206606	ENST00000383879	snRNA
ENSG00000201179	ENST00000364309	snRNA
ENSG00000283484	ENST00000637713	miRNA
ENSG00000212140	ENST00000390838	snRNA
ENSG00000212422	ENST00000391120	snoRNA
ENSG00000252416	ENST00000516607	snRNA
ENSG00000207214	ENST00000384485	snRNA
ENSG00000263615	ENST00000583390	miRNA
ENSG00000222345	ENST00000410413	snoRNA
ENSG00000278633	ENST00000619792	protein_coding
ENSG00000253602	ENST00000521103	misc_RNA
ENSG00000274986	ENST00000617817	miRNA
ENSG00000206692	ENST00000383965	misc_RNA
ENSG00000277722	ENST00000621307	protein_coding
ENSG00000223313	ENST00000411381	snRNA
ENSG00000207127	ENST00000384398	misc_RNA
ENSG00000238468	ENST00000459331	snRNA
ENSG00000252008	ENST00000516199	snRNA
ENSG00000199903	ENST00000363033	snRNA
ENSG00000284415	ENST00000408492	miRNA
ENSG00000207221	ENST00000384492	snoRNA
ENSG00000276729	ENST00000614914	misc_RNA
ENSG00000265744	ENST00000585213	miRNA
ENSG00000222213	ENST00000410281	snRNA
ENSG00000238316	ENST00000459201	snoRNA
ENSG00000202508	ENST00000365638	misc_RNA
ENSG00000281541	ENST00000629038	snoRNA
ENSG00000265392	ENST00000585139	miRNA
ENSG00000252498	ENST00000516689	snRNA
ENSG00000222185	ENST00000410253	snoRNA
ENSG00000264512	ENST00000582551	miRNA
ENSG00000200636	ENST00000363766	snoRNA
ENSG00000264994	ENST00000585078	snoRNA
ENSG00000242158	ENST00000470785	misc_RNA
ENSG00000278459	ENST00000614219	misc_RNA
ENSG00000202211	ENST00000365341	misc_RNA
ENSG00000201945	ENST00000365075	snoRNA
ENSG00000266776	ENST00000580775	miRNA
ENSG00000199933	ENST00000363063	misc_RNA
ENSG00000238374	ENST00000459240	snRNA
ENSG00000212424	ENST00000391122	snRNA
ENSG00000202261	ENST00000365391	snoRNA
ENSG00000273845	ENST00000611570	misc_RNA
ENSG00000199603	ENST00000362733	snRNA
ENSG00000201316	ENST00000364446	snoRNA
ENSG00000202263	ENST00000365393	rRNA_pseudogene
ENSG00000280858	ENST00000630979	protein_coding
ENSG00000222524	ENST00000410592	misc_RNA
ENSG00000207484	ENST00000384753	misc_RNA
ENSG00000275757	ENST00000618998	rRNA
ENSG00000200670	ENST00000363800	snRNA
ENSG00000212036	ENST00000390747	miRNA
ENSG00000200600	ENST00000363730	misc_RNA
ENSG00000206969	ENST00000384242	snRNA
ENSG00000241745	ENST00000460504	misc_RNA
ENSG00000252261	ENST00000516452	rRNA_pseudogene
ENSG00000206867	ENST00000384140	snRNA
ENSG00000239224	ENST00000479428	misc_RNA
ENSG00000200564	ENST00000363694	snoRNA
ENSG00000222486	ENST00000410554	snRNA
ENSG00000211580	ENST00000390225	miRNA
ENSG00000252015	ENST00000516206	snRNA
ENSG00000274625	ENST00000614296	scaRNA
ENSG00000277401	ENST00000621049	protein_coding
ENSG00000212292	ENST00000390990	snRNA
ENSG00000207383	ENST00000384653	misc_RNA
ENSG00000275652	ENST00000617519	miRNA
ENSG00000207170	ENST00000384441	snRNA
ENSG00000206630	ENST00000383903	snoRNA
ENSG00000222658	ENST00000410726	misc_RNA
ENSG00000207186	ENST00000384457	rRNA_pseudogene
ENSG00000285224	ENST00000549900	protein_coding
ENSG00000201047	ENST00000364177	misc_RNA
ENSG00000251943	ENST00000516134	snRNA
ENSG00000276351	ENST00000617089	misc_RNA
ENSG00000238517	ENST00000459320	miRNA
ENSG00000206941	ENST00000384214	snoRNA
ENSG00000212388	ENST00000391086	snRNA
ENSG00000266038	ENST00000580269	miRNA
ENSG00000201274	ENST00000364404	rRNA_pseudogene
ENSG00000200593	ENST00000363723	snoRNA
ENSG00000284190	ENST00000362134	miRNA
ENSG00000253028	ENST00000517219	snoRNA
ENSG00000242668	ENST00000497408	misc_RNA
ENSG00000252554	ENST00000516745	snRNA
ENSG00000200008	ENST00000363138	misc_RNA
ENSG00000264893	ENST00000584018	snRNA
ENSG00000252374	ENST00000516565	misc_RNA
ENSG00000266619	ENST00000583943	miRNA
ENSG00000201962	ENST00000365092	rRNA_pseudogene
ENSG00000212460	ENST00000391158	snRNA
ENSG00000271739	ENST00000606574	snRNA
ENSG00000242509	ENST00000480334	misc_RNA
ENSG00000207458	ENST00000384727	misc_RNA
ENSG00000276153	ENST00000613607	misc_RNA
ENSG00000202216	ENST00000365346	snoRNA
ENSG00000207976	ENST00000385241	miRNA
ENSG00000263697	ENST00000580529	miRNA
ENSG00000201501	ENST00000364631	misc_RNA
ENSG00000264073	ENST00000582434	miRNA
ENSG00000274663	ENST00000619782	rRNA
ENSG00000284229	ENST00000611213	miRNA
ENSG00000201574	ENST00000364704	snRNA
ENSG00000239823	ENST00000497848	misc_RNA
ENSG00000199273	ENST00000362403	misc_RNA
ENSG00000283262	ENST00000636931	snRNA
ENSG00000265617	ENST00000581228	miRNA
ENSG00000283969	ENST00000611830	miRNA
ENSG00000277891	ENST00000621978	snRNA
ENSG00000201164	ENST00000364294	snRNA
ENSG00000221697	ENST00000408770	miRNA
ENSG00000278770	ENST00000585071	misc_RNA
ENSG00000274932	ENST00000614393	miRNA
ENSG00000251904	ENST00000516095	rRNA_pseudogene
ENSG00000207734	ENST00000385001	miRNA
ENSG00000266419	ENST00000581427	snoRNA
ENSG00000212160	ENST00000390858	snRNA
ENSG00000275724	ENST00000610406	protein_coding
ENSG00000244335	ENST00000480496	misc_RNA
ENSG00000264792	ENST00000582405	miRNA
ENSG00000277249	ENST00000611997	miRNA
ENSG00000264922	ENST00000583532	miRNA
ENSG00000252420	ENST00000516611	misc_RNA
ENSG00000284175	ENST00000581461	miRNA
ENSG00000200860	ENST00000363990	misc_RNA
ENSG00000200608	ENST00000363738	snoRNA
ENSG00000207444	ENST00000384713	snoRNA
ENSG00000207990	ENST00000385255	miRNA
ENSG00000207020	ENST00000384293	misc_RNA
ENSG00000207692	ENST00000384959	miRNA
ENSG00000274452	ENST00000619225	snRNA
ENSG00000201763	ENST00000364893	rRNA_pseudogene
ENSG00000273961	ENST00000613939	misc_RNA
ENSG00000201955	ENST00000365085	misc_RNA
ENSG00000207569	ENST00000384837	miRNA
ENSG00000212324	ENST00000391022	snRNA
ENSG00000199410	ENST00000362540	misc_RNA
ENSG00000200842	ENST00000363972	misc_RNA
ENSG00000258045	ENST00000553249	misc_RNA
ENSG00000207008	ENST00000384281	snoRNA
ENSG00000206843	ENST00000384116	snRNA
ENSG00000199550	ENST00000362680	misc_RNA
ENSG00000263712	ENST00000584938	miRNA
ENSG00000265014	ENST00000577972	miRNA
ENSG00000212182	ENST00000390880	snoRNA
ENSG00000199801	ENST00000362931	misc_RNA
ENSG00000252636	ENST00000516827	snRNA
ENSG00000283313	ENST00000637524	snRNA
ENSG00000207490	ENST00000384759	snRNA
ENSG00000284085	ENST00000581873	miRNA
ENSG00000263511	ENST00000578903	miRNA
ENSG00000200893	ENST00000364023	snRNA
ENSG00000207082	ENST00000384354	snRNA
ENSG00000199130	ENST00000362260	miRNA
ENSG00000264698	ENST00000579351	miRNA
ENSG00000207118	ENST00000384390	snoRNA
ENSG00000252370	ENST00000516561	rRNA_pseudogene
ENSG00000273929	ENST00000617512	snRNA
ENSG00000238447	ENST00000458997	snRNA
ENSG00000207076	ENST00000384348	snRNA
ENSG00000242912	ENST00000490382	misc_RNA
ENSG00000200745	ENST00000363875	snRNA
ENSG00000207516	ENST00000384785	snoRNA
ENSG00000202182	ENST00000365312	misc_RNA
ENSG00000221241	ENST00000408314	snoRNA
ENSG00000252404	ENST00000516595	scaRNA
ENSG00000264802	ENST00000577455	miRNA
ENSG00000278140	ENST00000618624	snRNA
ENSG00000243339	ENST00000470264	misc_RNA
ENSG00000207360	ENST00000384630	snRNA
ENSG00000221420	ENST00000408493	snoRNA
ENSG00000212383	ENST00000391081	snoRNA
ENSG00000252113	ENST00000516304	snRNA
ENSG00000221476	ENST00000408549	miRNA
ENSG00000251870	ENST00000516061	snRNA
ENSG00000199630	ENST00000362760	misc_RNA
ENSG00000278124	ENST00000466485	misc_RNA
ENSG00000252074	ENST00000516265	snRNA
ENSG00000284489	ENST00000610479	miRNA
ENSG00000201405	ENST00000364535	misc_RNA
ENSG00000202231	ENST00000365361	snoRNA
ENSG00000200146	ENST00000363276	snRNA
ENSG00000222251	ENST00000410319	rRNA_pseudogene
ENSG00000278322	ENST00000621612	protein_coding
ENSG00000278378	ENST00000617993	protein_coding
ENSG00000201545	ENST00000364675	snRNA
ENSG00000274755	ENST00000619197	snRNA
ENSG00000239211	ENST00000481233	misc_RNA
ENSG00000206808	ENST00000384081	misc_RNA
ENSG00000253021	ENST00000517212	snRNA
ENSG00000239184	ENST00000459032	rRNA_pseudogene
ENSG00000200313	ENST00000363443	rRNA_pseudogene
ENSG00000244514	ENST00000480790	misc_RNA
ENSG00000200623	ENST00000363753	snoRNA
ENSG00000201535	ENST00000364665	misc_RNA
ENSG00000251925	ENST00000516116	snoRNA
ENSG00000252577	ENST00000516768	scaRNA
ENSG00000199914	ENST00000363044	snoRNA
ENSG00000212224	ENST00000390922	snoRNA
ENSG00000201907	ENST00000365037	snoRNA
ENSG00000221496	ENST00000408569	snoRNA
ENSG00000238493	ENST00000459541	snRNA
ENSG00000272469	ENST00000607344	misc_RNA
ENSG00000200135	ENST00000363265	misc_RNA
ENSG00000222503	ENST00000410571	misc_RNA
ENSG00000221332	ENST00000408405	snoRNA
ENSG00000200794	ENST00000363924	misc_RNA
ENSG00000199944	ENST00000363074	snRNA
ENSG00000275796	ENST00000622042	protein_coding
ENSG00000244232	ENST00000480095	misc_RNA
ENSG00000210181	ENST00000387446	snRNA
ENSG00000242657	ENST00000477181	misc_RNA
ENSG00000202191	ENST00000365321	snoRNA
ENSG00000206766	ENST00000384039	snRNA
ENSG00000199373	ENST00000362503	rRNA_pseudogene
ENSG00000274963	ENST00000581811	misc_RNA
ENSG00000199363	ENST00000362493	snoRNA
ENSG00000277242	ENST00000616027	misc_RNA
ENSG00000266672	ENST00000578860	snoRNA
ENSG00000199874	ENST00000363004	rRNA_pseudogene
ENSG00000212363	ENST00000391061	snoRNA
ENSG00000206739	ENST00000384012	misc_RNA
ENSG00000252011	ENST00000516202	snoRNA
ENSG00000251844	ENST00000516035	snoRNA
ENSG00000252826	ENST00000517017	snRNA
ENSG00000199929	ENST00000363059	rRNA_pseudogene
ENSG00000265882	ENST00000585239	misc_RNA
ENSG00000200162	ENST00000363292	misc_RNA
ENSG00000222439	ENST00000410507	snRNA
ENSG00000274075	ENST00000616635	misc_RNA
ENSG00000201355	ENST00000364485	rRNA
ENSG00000265634	ENST00000581263	snoRNA
ENSG00000274046	ENST00000617336	misc_RNA
ENSG00000199458	ENST00000362588	snRNA
ENSG00000201358	ENST00000364488	misc_RNA
ENSG00000200949	ENST00000364079	snoRNA
ENSG00000222666	ENST00000410734	snoRNA
ENSG00000275981	ENST00000621460	misc_RNA
ENSG00000272533	ENST00000606769	snoRNA
ENSG00000212330	ENST00000391028	snRNA
ENSG00000199405	ENST00000362535	snoRNA
ENSG00000273782	ENST00000620952	misc_RNA
ENSG00000200163	ENST00000363293	snoRNA
ENSG00000272435	ENST00000607318	rRNA_pseudogene
ENSG00000252587	ENST00000516778	rRNA_pseudogene
ENSG00000239471	ENST00000492309	misc_RNA
ENSG00000283200	ENST00000637127	miRNA
ENSG00000278712	ENST00000613888	protein_coding
ENSG00000265510	ENST00000585278	miRNA
ENSG00000252147	ENST00000516338	misc_RNA
ENSG00000265422	ENST00000581646	miRNA
ENSG00000206738	ENST00000384011	misc_RNA
ENSG00000274063	ENST00000616686	protein_coding
ENSG00000284357	ENST00000385130	miRNA
ENSG00000264024	ENST00000581070	miRNA
ENSG00000244618	ENST00000465067	misc_RNA
ENSG00000220988	ENST00000408061	snoRNA
ENSG00000274809	ENST00000611069	miRNA
ENSG00000252897	ENST00000517088	snRNA
ENSG00000242281	ENST00000485164	misc_RNA
ENSG00000211574	ENST00000390219	miRNA
ENSG00000263512	ENST00000580794	miRNA
ENSG00000199849	ENST00000362979	snRNA
ENSG00000276222	ENST00000614338	misc_RNA
ENSG00000265535	ENST00000583379	misc_RNA
ENSG00000207117	ENST00000384389	misc_RNA
ENSG00000222874	ENST00000410942	misc_RNA
ENSG00000207041	ENST00000384314	snRNA
ENSG00000252684	ENST00000516875	snRNA
ENSG00000212199	ENST00000390897	snRNA
ENSG00000206639	ENST00000383912	misc_RNA
ENSG00000278643	ENST00000620113	misc_RNA
ENSG00000277707	ENST00000622636	protein_coding
ENSG00000207430	ENST00000384699	snoRNA
ENSG00000201579	ENST00000364709	snRNA
ENSG00000281309	ENST00000629980	protein_coding
ENSG00000274759	ENST00000611169	rRNA
ENSG00000284360	ENST00000618986	miRNA
ENSG00000252426	ENST00000516617	snRNA
ENSG00000199755	ENST00000362885	misc_RNA
ENSG00000221628	ENST00000408701	miRNA
ENSG00000276580	ENST00000610739	miRNA
ENSG00000240772	ENST00000493390	misc_RNA
ENSG00000265776	ENST00000584855	miRNA
ENSG00000199219	ENST00000362349	snRNA
ENSG00000212553	ENST00000391251	snoRNA
ENSG00000200091	ENST00000363221	misc_RNA
ENSG00000207156	ENST00000384427	snRNA
ENSG00000272036	ENST00000606837	miRNA
ENSG00000281156	ENST00000630427	miRNA
ENSG00000201807	ENST00000364937	snoRNA
ENSG00000243548	ENST00000496350	misc_RNA
ENSG00000283904	ENST00000385060	miRNA
ENSG00000276176	ENST00000622481	miRNA
ENSG00000252955	ENST00000517146	snRNA
ENSG00000252132	ENST00000516323	snRNA
ENSG00000201351	ENST00000364481	misc_RNA
ENSG00000278328	ENST00000617379	miRNA
ENSG00000242266	ENST00000469290	misc_RNA
ENSG00000207468	ENST00000384737	snoRNA
ENSG00000227773	ENST00000458371	sense_intronic
ENSG00000142530	ENST00000593796	protein_coding
ENSG00000232672	ENST00000431536	processed_pseudogene
ENSG00000086967	ENST00000357701	protein_coding
ENSG00000142552	ENST00000270645	protein_coding
ENSG00000274029	ENST00000619282	lincRNA
ENSG00000275433	ENST00000617584	protein_coding
ENSG00000112379	ENST00000251691	protein_coding
ENSG00000103642	ENST00000261893	protein_coding
ENSG00000228150	ENST00000445884	sense_intronic
ENSG00000232144	ENST00000426107	processed_pseudogene
ENSG00000170855	ENST00000546954	protein_coding
ENSG00000233705	ENST00000629014	antisense
ENSG00000256695	ENST00000536933	lincRNA
ENSG00000127412	ENST00000265310	protein_coding
ENSG00000248569	ENST00000514280	processed_pseudogene
ENSG00000228092	ENST00000426313	processed_pseudogene
ENSG00000273797	ENST00000611191	sense_intronic
ENSG00000184022	ENST00000642090	protein_coding
ENSG00000254106	ENST00000523446	lincRNA
ENSG00000171180	ENST00000641868	protein_coding
ENSG00000105732	ENST00000222339	protein_coding
ENSG00000228684	ENST00000444445	unprocessed_pseudogene
ENSG00000229547	ENST00000602536	transcribed_processed_pseudogene
ENSG00000137955	ENST00000496055	protein_coding
ENSG00000237145	ENST00000415326	unprocessed_pseudogene
ENSG00000143224	ENST00000352210	protein_coding
ENSG00000134285	ENST00000553027	protein_coding
ENSG00000165259	ENST00000297977	protein_coding
ENSG00000258904	ENST00000555212	sense_intronic
ENSG00000258504	ENST00000555428	lincRNA
ENSG00000172602	ENST00000550607	protein_coding
ENSG00000231464	ENST00000411669	processed_pseudogene
ENSG00000250790	ENST00000503695	lincRNA
ENSG00000163352	ENST00000368427	protein_coding
ENSG00000196074	ENST00000357552	protein_coding
ENSG00000227671	ENST00000421406	transcribed_unprocessed_pseudogene
ENSG00000213579	ENST00000413677	processed_pseudogene
ENSG00000224493	ENST00000440382	processed_pseudogene
ENSG00000260107	ENST00000567515	lincRNA
ENSG00000271187	ENST00000603579	processed_pseudogene
ENSG00000260261	ENST00000607976	transcribed_unprocessed_pseudogene
ENSG00000167962	ENST00000562988	protein_coding
ENSG00000232212	ENST00000419614	lincRNA
ENSG00000254880	ENST00000532316	lincRNA
ENSG00000227994	ENST00000442754	processed_pseudogene
ENSG00000238037	ENST00000423265	processed_pseudogene
ENSG00000211751	ENST00000633705	TR_C_gene
ENSG00000204983	ENST00000486171	protein_coding
ENSG00000225412	ENST00000416387	protein_coding
ENSG00000167535	ENST00000547693	protein_coding
ENSG00000244273	ENST00000473644	processed_pseudogene
ENSG00000273175	ENST00000610145	lincRNA
ENSG00000220660	ENST00000407767	transcribed_processed_pseudogene
ENSG00000203667	ENST00000411948	protein_coding
ENSG00000279838	ENST00000623474	TEC
ENSG00000233583	ENST00000441261	processed_pseudogene
ENSG00000173627	ENST00000308641	protein_coding
ENSG00000277392	ENST00000615880	protein_coding
ENSG00000230615	ENST00000623351	lincRNA
ENSG00000251050	ENST00000505179	processed_pseudogene
ENSG00000198756	ENST00000649786	protein_coding
ENSG00000113296	ENST00000513310	protein_coding
ENSG00000255575	ENST00000540773	processed_pseudogene
ENSG00000168813	ENST00000311921	protein_coding
ENSG00000227163	ENST00000436802	processed_pseudogene
ENSG00000159214	ENST00000486064	protein_coding
ENSG00000185437	ENST00000380637	protein_coding
ENSG00000249778	ENST00000512910	processed_pseudogene
ENSG00000272864	ENST00000608748	lincRNA
ENSG00000271198	ENST00000604654	processed_pseudogene
ENSG00000231500	ENST00000439602	protein_coding
ENSG00000198860	ENST00000645668	protein_coding
ENSG00000150433	ENST00000531909	protein_coding
ENSG00000228349	ENST00000431743	processed_pseudogene
ENSG00000271547	ENST00000605409	processed_pseudogene
ENSG00000226210	ENST00000400706	unprocessed_pseudogene
ENSG00000259062	ENST00000553961	antisense
ENSG00000242293	ENST00000465274	processed_pseudogene
ENSG00000182093	ENST00000415847	protein_coding
ENSG00000274108	ENST00000617593	protein_coding
ENSG00000157379	ENST00000559084	protein_coding
ENSG00000108576	ENST00000401766	protein_coding
ENSG00000223501	ENST00000482399	protein_coding
ENSG00000116791	ENST00000370872	protein_coding
ENSG00000259165	ENST00000556558	processed_pseudogene
ENSG00000139990	ENST00000341516	protein_coding
ENSG00000160691	ENST00000368445	protein_coding
ENSG00000231791	ENST00000449525	lincRNA
ENSG00000271387	ENST00000605589	lincRNA
ENSG00000230470	ENST00000414377	sense_intronic
ENSG00000232036	ENST00000245811	processed_pseudogene
ENSG00000116667	ENST00000235307	protein_coding
ENSG00000267213	ENST00000592680	antisense
ENSG00000178904	ENST00000587077	protein_coding
ENSG00000285847	ENST00000648800	lincRNA
ENSG00000264125	ENST00000581633	antisense
ENSG00000278368	ENST00000620062	protein_coding
ENSG00000170264	ENST00000456262	protein_coding
ENSG00000116406	ENST00000318130	protein_coding
ENSG00000235808	ENST00000450079	processed_pseudogene
ENSG00000165105	ENST00000376447	protein_coding
ENSG00000232940	ENST00000450514	antisense
ENSG00000211749	ENST00000390396	TR_V_gene
ENSG00000179914	ENST00000326245	protein_coding
ENSG00000162623	ENST00000370867	protein_coding
ENSG00000000938	ENST00000374005	protein_coding
ENSG00000276063	ENST00000622466	lincRNA
ENSG00000135842	ENST00000417056	protein_coding
ENSG00000119403	ENST00000616568	protein_coding
ENSG00000278329	ENST00000619614	unprocessed_pseudogene
ENSG00000213080	ENST00000425270	processed_pseudogene
ENSG00000276465	ENST00000615270	polymorphic_pseudogene
ENSG00000216519	ENST00000403956	processed_pseudogene
ENSG00000277750	ENST00000614653	protein_coding
ENSG00000260418	ENST00000564248	lincRNA
ENSG00000129351	ENST00000587928	protein_coding
ENSG00000229943	ENST00000438619	lincRNA
ENSG00000260976	ENST00000566476	lincRNA
ENSG00000261213	ENST00000565735	lincRNA
ENSG00000158764	ENST00000368029	protein_coding
ENSG00000232188	ENST00000427339	lincRNA
ENSG00000121481	ENST00000367510	protein_coding
ENSG00000233691	ENST00000450131	processed_pseudogene
ENSG00000198358	ENST00000356006	antisense
ENSG00000224127	ENST00000446238	antisense
ENSG00000162624	ENST00000294638	protein_coding
ENSG00000277356	ENST00000618987	protein_coding
ENSG00000074219	ENST00000598810	protein_coding
ENSG00000232792	ENST00000447665	processed_pseudogene
ENSG00000258957	ENST00000554898	lincRNA
ENSG00000258520	ENST00000556316	lincRNA
ENSG00000224149	ENST00000427892	antisense
ENSG00000100626	ENST00000554858	protein_coding
ENSG00000275751	ENST00000612310	transcribed_unprocessed_pseudogene
ENSG00000121486	ENST00000367506	protein_coding
ENSG00000249054	ENST00000504074	lincRNA
ENSG00000270149	ENST00000289779	protein_coding
ENSG00000249476	ENST00000512693	lincRNA
ENSG00000206245	ENST00000448986	protein_coding
ENSG00000215845	ENST00000462952	protein_coding
ENSG00000232879	ENST00000433122	processed_pseudogene
ENSG00000103194	ENST00000219473	protein_coding
ENSG00000158769	ENST00000368026	protein_coding
ENSG00000135914	ENST00000258400	protein_coding
ENSG00000238061	ENST00000413701	processed_pseudogene
ENSG00000116668	ENST00000367501	protein_coding
ENSG00000206614	ENST00000383887	snRNA
ENSG00000265735	ENST00000581458	misc_RNA
ENSG00000240803	ENST00000461840	misc_RNA
ENSG00000201447	ENST00000364577	rRNA_pseudogene
ENSG00000277916	ENST00000611385	misc_RNA
ENSG00000206764	ENST00000384037	snRNA
ENSG00000260682	ENST00000363673	misc_RNA
ENSG00000278374	ENST00000621618	snRNA
ENSG00000251803	ENST00000515994	misc_RNA
ENSG00000278775	ENST00000619112	misc_RNA
ENSG00000278222	ENST00000612366	misc_RNA
ENSG00000222068	ENST00000410136	misc_RNA
ENSG00000201096	ENST00000364226	rRNA_pseudogene
ENSG00000265390	ENST00000585029	miRNA
ENSG00000239690	ENST00000493933	misc_RNA
ENSG00000278347	ENST00000615039	misc_RNA
ENSG00000201813	ENST00000364943	snRNA
ENSG00000264493	ENST00000584380	miRNA
ENSG00000265138	ENST00000582550	snoRNA
ENSG00000201121	ENST00000364251	misc_RNA
ENSG00000201028	ENST00000364158	snRNA
